section_id,section_order,hidden_initial,question_text,field_name,field_type,option_label,option_value,control_type,required,data_next,data_toggle
q1010,20,TRUE,Welche angiologischen Beschwerden haben Sie?,1010_freitext,text,_ Bitte schildern Sie Ihre Beschwerden genauer,,input,FALSE,,
q1C00,21,TRUE,Fühlten Sie sich in den letzten 2 Wochen häufig traurig oder hoffnungslos?,1C00,radio,Ja,Ja,radio/checkbox,FALSE,#q1C01,
q1C00,21,TRUE,Fühlten Sie sich in den letzten 2 Wochen häufig traurig oder hoffnungslos?,1C00,radio,Nein,Nein,radio/checkbox,FALSE,#q1C01,
q1C01,22,TRUE,Hatten Sie deutlich weniger Freude an Aktivitäten?,1C01,radio,Ja,Ja,radio/checkbox,FALSE,#q1C02,
q1C01,22,TRUE,Hatten Sie deutlich weniger Freude an Aktivitäten?,1C01,radio,Nein,Nein,radio/checkbox,FALSE,#q1C02,
q1C02,23,TRUE,Fühlten Sie sich oft antriebslos oder erschöpft?,1C02,radio,Ja,Ja,radio/checkbox,FALSE,#q1C03,
q1C02,23,TRUE,Fühlten Sie sich oft antriebslos oder erschöpft?,1C02,radio,Nein,Nein,radio/checkbox,FALSE,#q1C03,
q1C03,24,TRUE,Leiden Sie unter ständiger Nervosität oder Sorgen?,1C03,radio,Ja,Ja,radio/checkbox,FALSE,#q1C04,
q1C03,24,TRUE,Leiden Sie unter ständiger Nervosität oder Sorgen?,1C03,radio,Nein,Nein,radio/checkbox,FALSE,#q1C04,
q1C04,25,TRUE,"Hatten Sie schon einmal plötzliche Angstanfälle (Herzrasen, Atemnot, Schwindel)?",1C04,radio,Ja,Ja,radio/checkbox,FALSE,#q1C05,
q1C04,25,TRUE,"Hatten Sie schon einmal plötzliche Angstanfälle (Herzrasen, Atemnot, Schwindel)?",1C04,radio,Nein,Nein,radio/checkbox,FALSE,#q1C05,
q1C05,26,TRUE,Vermeiden Sie Orte oder Situationen aus Angst?,1C05,radio,Ja,Ja,radio/checkbox,FALSE,#q1C06,
q1C05,26,TRUE,Vermeiden Sie Orte oder Situationen aus Angst?,1C05,radio,Nein,Nein,radio/checkbox,FALSE,#q1C06,
q1C06,27,TRUE,Haben Sie Ein- oder Durchschlafstörungen?,1C06,radio,Ja,Ja,radio/checkbox,FALSE,#q1C07,
q1C06,27,TRUE,Haben Sie Ein- oder Durchschlafstörungen?,1C06,radio,Nein,Nein,radio/checkbox,FALSE,#q1C07,
q1C07,28,TRUE,Fühlen Sie sich morgens unausgeruht?,1C07,radio,Ja,Ja,radio/checkbox,FALSE,#q1C08,
q1C07,28,TRUE,Fühlen Sie sich morgens unausgeruht?,1C07,radio,Nein,Nein,radio/checkbox,FALSE,#q1C08,
q1C08,29,TRUE,"Haben Sie Schwierigkeiten, sich zu konzentrieren?",1C08,radio,Ja,Ja,radio/checkbox,FALSE,#q1C09,
q1C08,29,TRUE,"Haben Sie Schwierigkeiten, sich zu konzentrieren?",1C08,radio,Nein,Nein,radio/checkbox,FALSE,#q1C09,
q1C09,30,TRUE,Vergessen Sie häufiger Dinge?,1C09,radio,Ja,Ja,radio/checkbox,FALSE,#q1C10,
q1C09,30,TRUE,Vergessen Sie häufiger Dinge?,1C09,radio,Nein,Nein,radio/checkbox,FALSE,#q1C10,
q1C10,31,TRUE,"Hören oder sehen Sie Dinge, die andere nicht wahrnehmen?",1C10,radio,Ja,Ja,radio/checkbox,FALSE,#q1C11,
q1C10,31,TRUE,"Hören oder sehen Sie Dinge, die andere nicht wahrnehmen?",1C10,radio,Nein,Nein,radio/checkbox,FALSE,#q1C11,
q1C11,32,TRUE,"Haben Sie Überzeugungen, die andere als ungewöhnlich ansehen?",1C11,radio,Ja,Ja,radio/checkbox,FALSE,#q1C12,
q1C11,32,TRUE,"Haben Sie Überzeugungen, die andere als ungewöhnlich ansehen?",1C11,radio,Nein,Nein,radio/checkbox,FALSE,#q1C12,
q1C12,33,TRUE,Trinken Sie regelmäßig Alkohol oder nehmen Sie Drogen/Medikamente außerhalb ärztlicher Vorgaben?,1C12,radio,Ja,Ja,radio/checkbox,FALSE,#q1C13,
q1C12,33,TRUE,Trinken Sie regelmäßig Alkohol oder nehmen Sie Drogen/Medikamente außerhalb ärztlicher Vorgaben?,1C12,radio,Nein,Nein,radio/checkbox,FALSE,#q1C13,
q1C13,34,TRUE,"Haben Sie das Gefühl, die Kontrolle über den Konsum zu verlieren?",1C13,radio,Ja,Ja,radio/checkbox,FALSE,#q1C14,
q1C13,34,TRUE,"Haben Sie das Gefühl, die Kontrolle über den Konsum zu verlieren?",1C13,radio,Nein,Nein,radio/checkbox,FALSE,#q1C14,
q1C14,35,TRUE,"Hatten Sie schon einmal Gedanken, nicht mehr leben zu wollen?",1C14,radio,Ja,Ja,radio/checkbox,FALSE,#q1C15,
q1C14,35,TRUE,"Hatten Sie schon einmal Gedanken, nicht mehr leben zu wollen?",1C14,radio,Nein,Nein,radio/checkbox,FALSE,#q1C15,
q1C15,36,TRUE,"Haben Sie konkrete Pläne, sich etwas anzutun?",1C15,radio,Ja,Ja,radio/checkbox,FALSE,,
q1C15,36,TRUE,"Haben Sie konkrete Pläne, sich etwas anzutun?",1C15,radio,Nein,Nein,radio/checkbox,FALSE,,
q1110,37,TRUE,Gehleistung,1110_select,select,Bitte wählen…,,select,FALSE,,
q1110,37,TRUE,Gehleistung,1110_select,select,Schmerzen beim Gehen ohne notwendige Unterbrechung,Schmerzen beim Gehen ohne notwendige Unterbrechung,select,FALSE,,
q1110,37,TRUE,Gehleistung,1110_select,select,Gehstrecke über 200 m,Gehstrecke über 200 m,select,FALSE,,
q1110,37,TRUE,Gehleistung,1110_select,select,Gehstrecke weniger als 200 m,Gehstrecke weniger als 200 m,select,FALSE,,
q1110,37,TRUE,Gehleistung,1110_select,select,Schmerzen schon nach wenigen Schritten (weniger als 50 m),Schmerzen schon nach wenigen Schritten (weniger als 50 m),select,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_qualitaet,checkbox,drückend,drückend,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_qualitaet,checkbox,beklemmend,beklemmend,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_qualitaet,checkbox,brennend,brennend,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_qualitaet,checkbox,stechend,stechend,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_ausstrahlung,checkbox,linker Arm,linker Arm,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_ausstrahlung,checkbox,rechter Arm,rechter Arm,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_ausstrahlung,checkbox,Schulter,Schulter,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_ausstrahlung,checkbox,Rücken,Rücken,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_ausstrahlung,checkbox,Hals/Kiefer,Hals/Kiefer,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_ausstrahlung,checkbox,epigastrisch,epigastrisch,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_redflags,checkbox,Anhaltender Druck >20 Minuten,Anhaltender Druck >20 Minuten,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_redflags,checkbox,rasch progredient,rasch progredient,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_redflags,checkbox,Ruheangina neu,Ruheangina neu,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_redflags,checkbox,schlimmster Schmerz,schlimmster Schmerz,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_redflags,checkbox,neu aufgetretene Dyspnoe,neu aufgetretene Dyspnoe,radio/checkbox,FALSE,,
q1150,38,TRUE,Schmerzcharakter und Lokalisation,1150_redflags,checkbox,Synkope,Synkope,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,körperliche Belastung,körperliche Belastung,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,emotionaler Stress,emotionaler Stress,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,Kälte,Kälte,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,Wind,Wind,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,schwere Mahlzeiten,schwere Mahlzeiten,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,Ruheangina vorhanden,Ruheangina vorhanden,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,morgens in Ruhe,morgens in Ruhe,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_trigger,checkbox,nachts in Ruhe,nachts in Ruhe,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_ruhebesserung,radio,ja,ja,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_ruhebesserung,radio,nein,nein,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_ntg,radio,ja,ja,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_ntg,radio,nein,nein,radio/checkbox,FALSE,,
q1151,39,TRUE,Trigger/Provokation und Linderung,1151_ntg_min,number,Zeit bis Wirkung in Minuten,,input,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_dauer_min,number,,,input,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_verlauf_select,select,Bitte wählen…,,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_verlauf_select,select,neu,neu,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_verlauf_select,select,progredient,progredient,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_verlauf_select,select,gleichbleibend,gleichbleibend,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_erstauftreten_select,select,Bitte wählen…,,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_erstauftreten_select,select,akut,akut,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_erstauftreten_select,select,wenige Tage,wenige Tage,select,FALSE,,
q1152,40,TRUE,Zeitprofil,1152_erstauftreten_select,select,länger als 1 Woche,länger als 1 Woche,select,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_begleit,checkbox,Dyspnoe,Dyspnoe,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_begleit,checkbox,Schwitzen,Schwitzen,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_begleit,checkbox,Übelkeit/Erbrechen,Übelkeit/Erbrechen,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_begleit,checkbox,Schwindel/Präsynkope/Synkope,Schwindel/Präsynkope/Synkope,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_begleit,checkbox,Palpitationen,Palpitationen,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_nicht_isch,checkbox,atemabhängig,atemabhängig,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_nicht_isch,checkbox,lageabhängig,lageabhängig,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_nicht_isch,checkbox,Palpationsschmerz,Palpationsschmerz,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_nicht_isch,checkbox,Hustenassoziation,Hustenassoziation,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_nicht_isch,checkbox,Schluckassoziation,Schluckassoziation,radio/checkbox,FALSE,,
q1153,41,TRUE,Begleitsymptome und nicht-ischämische Hinweise,1153_nicht_isch,checkbox,Sodbrennen,Sodbrennen,radio/checkbox,FALSE,,
q2044,42,TRUE,Welche Asthma/COPD Probleme sind aufgetreten?,2044,checkbox,Verschlechterung der Atemfunktion,Verschlechterung der Atemfunktion,radio/checkbox,FALSE,,
q2044,42,TRUE,Welche Asthma/COPD Probleme sind aufgetreten?,2044,checkbox,Inhalationstechnik,Inhalationstechnik,radio/checkbox,FALSE,,
q2044,42,TRUE,Welche Asthma/COPD Probleme sind aufgetreten?,2044,checkbox,Nebenwirkungen,Nebenwirkungen,radio/checkbox,FALSE,,
q2044,42,TRUE,Welche Asthma/COPD Probleme sind aufgetreten?,2044,checkbox,Rauchstopp-Intervention,Rauchstopp-Intervention,radio/checkbox,FALSE,,
q2044,42,TRUE,Welche Asthma/COPD Probleme sind aufgetreten?,2044_freitext,text,_ andere Probleme,,input,FALSE,,
q2043,43,TRUE,Stoffwechselstörung,2043,checkbox,Diabeteseinstellung,Diabeteseinstellung,radio/checkbox,FALSE,,
q2043,43,TRUE,Stoffwechselstörung,2043,checkbox,Fettstoffwechseleinstellung,Fettstoffwechseleinstellung,radio/checkbox,FALSE,,
q2043,43,TRUE,Stoffwechselstörung,2043,checkbox,Überwachung/Kontrolle der Schilddrüsenfunktion,Überwachung/Kontrolle der Schilddrüsenfunktion,radio/checkbox,FALSE,,
q2043,43,TRUE,Stoffwechselstörung,2043_freitext,text,_ andere Stoffwechselerkrankungen,,input,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Aneurysma,Aneurysma,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,pAVK,pAVK,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Krampfadern,Krampfadern,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Lymphödem,Lymphödem,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Lipödem,Lipödem,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Raynaud-Syndrom,Raynaud-Syndrom,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Thrombose,Thrombose,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042,checkbox,Vaskulitis,Vaskulitis,radio/checkbox,FALSE,,
q2042,44,TRUE,Gefäßerkrankung,2042_freitext,text,_ andere Gefäßerkrankungen,,input,FALSE,,
q1111,45,TRUE,Welche der folgenden Venenbeschwerden haben Sie?,1111,checkbox,Schmerzen entlang geschlängelter Venen,Schmerzen entlang geschlängelter Venen,radio/checkbox,FALSE,,
q1111,45,TRUE,Welche der folgenden Venenbeschwerden haben Sie?,1111,checkbox,Juckreiz oder Brennen,Juckreiz oder Brennen,radio/checkbox,FALSE,,
q1111,45,TRUE,Welche der folgenden Venenbeschwerden haben Sie?,1111,checkbox,Im Tagesverlauf zunehmende Schwellneigung,Im Tagesverlauf zunehmende Schwellneigung,radio/checkbox,FALSE,,
q1111,45,TRUE,Welche der folgenden Venenbeschwerden haben Sie?,1111,checkbox,Schwere Beine,Schwere Beine,radio/checkbox,FALSE,,
q1111,45,TRUE,Welche der folgenden Venenbeschwerden haben Sie?,1111,checkbox,Optisch störend (Besenreiser),Optisch störend (Besenreiser),radio/checkbox,FALSE,,
q1111,45,TRUE,Welche der folgenden Venenbeschwerden haben Sie?,1111,checkbox,Gefäßmalformation (Blutschwamm),Gefäßmalformation (Blutschwamm),radio/checkbox,FALSE,,
q1112,46,TRUE,Wo treten die Ödeme auf?,1112,checkbox,Arme/Hände,Arme/Hände,radio/checkbox,FALSE,,
q1112,46,TRUE,Wo treten die Ödeme auf?,1112,checkbox,Gesicht,Gesicht,radio/checkbox,FALSE,,
q1112,46,TRUE,Wo treten die Ödeme auf?,1112,checkbox,Fußrücken,Fußrücken,radio/checkbox,FALSE,,
q1112,46,TRUE,Wo treten die Ödeme auf?,1112,checkbox,Knöchel,Knöchel,radio/checkbox,FALSE,,
q1112,46,TRUE,Wo treten die Ödeme auf?,1112,checkbox,Waden,Waden,radio/checkbox,FALSE,,
q1112,46,TRUE,Wo treten die Ödeme auf?,1112,checkbox,Zehen,Zehen,radio/checkbox,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,Bitte wählen…,,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,bohrend,bohrend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,brennend,brennend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,drückend,drückend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,dumpf,dumpf,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,einschnürend,einschnürend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,elektrisierend,elektrisierend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,krampfartig,krampfartig,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,pochend,pochend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,schneidend,schneidend,select,FALSE,,
q1113,47,TRUE,Schmerzcharakter,1113_select,select,stechend,stechend,select,FALSE,,
q1114,48,TRUE,Ordnen Sie Ihre Schmerzen auf einer Skala von 0 – 10 ein,,range,,,input,FALSE,,
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Kopf/Gesicht,Kopf/Gesicht,radio/checkbox,FALSE,,#q1181
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Hals/Nacken,Hals/Nacken,radio/checkbox,FALSE,,
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Brustkorb/Thorax,Brustkorb/Thorax,radio/checkbox,FALSE,,
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Bauch/Abdomen,Bauch/Abdomen,radio/checkbox,FALSE,,#q1131
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Lenden-/Kreuzbereich,Lenden-/Kreuzbereich,radio/checkbox,FALSE,,#q1175
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Becken/Genitalbereich,Becken/Genitalbereich,radio/checkbox,FALSE,,
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Schulter/Arm,Schulter/Arm,radio/checkbox,FALSE,,#q1171
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Hand/Finger,Hand/Finger,radio/checkbox,FALSE,,#q1171
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Hüfte/Oberschenkel,Hüfte/Oberschenkel,radio/checkbox,FALSE,,#q1171
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Knie/Unterschenkel,Knie/Unterschenkel,radio/checkbox,FALSE,,#q1171
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,Fuß/Zehen,Fuß/Zehen,radio/checkbox,FALSE,,
q1115,49,TRUE,Schmerzlokalisation,1115,checkbox,diffus/ganzer Körper,diffus/ganzer Körper,radio/checkbox,FALSE,,
q1115,49,TRUE,Schmerzlokalisation,1115_freitext,text,_ machen Sie weitere Angaben z.B. über Ausstrahlung,,input,FALSE,,
q1080,50,TRUE,Welche neurologischen Beeinträchtigungen haben Sie?,1080,checkbox,Kopfschmerzen,Kopfschmerzen,radio/checkbox,FALSE,,"#q1181,#q1182,#q1183"
q1080,50,TRUE,Welche neurologischen Beeinträchtigungen haben Sie?,1080,checkbox,Gefühlsstörungen,Gefühlsstörungen,radio/checkbox,FALSE,,#q1184
q1080,50,TRUE,Welche neurologischen Beeinträchtigungen haben Sie?,1080,checkbox,Kontrollverlust,Kontrollverlust,radio/checkbox,FALSE,,#q1185
q1080,50,TRUE,Welche neurologischen Beeinträchtigungen haben Sie?,1080,checkbox,Gleichgewicht/Schwindel,Gleichgewicht/Schwindel,radio/checkbox,FALSE,,"#q1186,#q1187,#q1188,#q1189"
q1080,50,TRUE,Welche neurologischen Beeinträchtigungen haben Sie?,1080,checkbox,Konzentration/Merkfähigkeit,Konzentration/Merkfähigkeit,radio/checkbox,FALSE,,#q1190
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,"Fieber, Nackensteife oder Bewusstseinsstörungen","Fieber, Nackensteife oder Bewusstseinsstörungen",radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Halbseitenkopfschmerz,Halbseitenkopfschmerz,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Hinterhauptschmerz,Hinterhauptschmerz,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Krampfanfälle,Krampfanfälle,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Kopfschmerz nach Trauma,Kopfschmerz nach Trauma,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Licht- oder Lärmempfindlichkeit während des Schmerzes,Licht- oder Lärmempfindlichkeit während des Schmerzes,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,"Plötzlicher, heftigster Kopfschmerz (Donnerschlagkopfschmerz)","Plötzlicher, heftigster Kopfschmerz (Donnerschlagkopfschmerz)",radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,"Sehstörungen, Sprachstörungen oder Lähmungserscheinungen","Sehstörungen, Sprachstörungen oder Lähmungserscheinungen",radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Spannungsgefühl,Spannungsgefühl,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Stirnkopfschmerz,Stirnkopfschmerz,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Schläfenschmerz,Schläfenschmerz,radio/checkbox,FALSE,,
q1181,51,TRUE,Was kennzeichnet den Kopfschmerz?,1181,checkbox,Übelkeit und Erbrechen,Übelkeit und Erbrechen,radio/checkbox,FALSE,,
q1182,52,TRUE,Schmerzcharakter,1182_select,select,Bitte wählen…,,select,FALSE,,
q1182,52,TRUE,Schmerzcharakter,1182_select,select,bohrend,bohrend,select,FALSE,,
q1182,52,TRUE,Schmerzcharakter,1182_select,select,drückend,drückend,select,FALSE,,
q1182,52,TRUE,Schmerzcharakter,1182_select,select,dumpf,dumpf,select,FALSE,,
q1182,52,TRUE,Schmerzcharakter,1182_select,select,pochend,pochend,select,FALSE,,
q1182,52,TRUE,Schmerzcharakter,1182_select,select,stechend,stechend,select,FALSE,,
q1183,53,TRUE,Ordnen Sie Ihre Schmerzen auf einer Skala von 0 – 10 ein,,range,,,input,FALSE,,
q1184,54,TRUE,Beschreiben Sie die Gefühlsstörungen,1184,checkbox,herabgesetzte Empfindung,herabgesetzte Empfindung,radio/checkbox,FALSE,,
q1184,54,TRUE,Beschreiben Sie die Gefühlsstörungen,1184,checkbox,vollständiger Empfindungsausfall/Taubheitsgefühl,vollständiger Empfindungsausfall/Taubheitsgefühl,radio/checkbox,FALSE,,
q1184,54,TRUE,Beschreiben Sie die Gefühlsstörungen,1184,checkbox,übersteigerte Empfindlichkeit,übersteigerte Empfindlichkeit,radio/checkbox,FALSE,,
q1184,54,TRUE,Beschreiben Sie die Gefühlsstörungen,1184,checkbox,unangenehm veränderte Wahrnehmung (z. B. Berührung schmerzhaft),unangenehm veränderte Wahrnehmung (z. B. Berührung schmerzhaft),radio/checkbox,FALSE,,
q1184,54,TRUE,Beschreiben Sie die Gefühlsstörungen,1184,checkbox,"Missempfindungen ohne adäquaten Reiz (Kribbeln, Ameisenlaufen)","Missempfindungen ohne adäquaten Reiz (Kribbeln, Ameisenlaufen)",radio/checkbox,FALSE,,
q1184,54,TRUE,Beschreiben Sie die Gefühlsstörungen,1184,checkbox,übermäßiges Schmerzempfinden durch normalerweise nicht schmerzhafte Reize,übermäßiges Schmerzempfinden durch normalerweise nicht schmerzhafte Reize,radio/checkbox,FALSE,,
q1185,55,TRUE,Welche Kontrollstörungen haben Sie?,1185,checkbox,Bewusstseinsverlust,Bewusstseinsverlust,radio/checkbox,FALSE,,
q1185,55,TRUE,Welche Kontrollstörungen haben Sie?,1185,checkbox,Gang- und Standunsicherheit,Gang- und Standunsicherheit,radio/checkbox,FALSE,,
q1185,55,TRUE,Welche Kontrollstörungen haben Sie?,1185,checkbox,Harn- und/oder Stuhlinkontinenz,Harn- und/oder Stuhlinkontinenz,radio/checkbox,FALSE,,
q1185,55,TRUE,Welche Kontrollstörungen haben Sie?,1185,checkbox,Impulskontrollverlust/Enthemmung,Impulskontrollverlust/Enthemmung,radio/checkbox,FALSE,,
q1185,55,TRUE,Welche Kontrollstörungen haben Sie?,1185,checkbox,Lähmungserscheinungen,Lähmungserscheinungen,radio/checkbox,FALSE,,
q1185,55,TRUE,Welche Kontrollstörungen haben Sie?,1185,checkbox,Sprachkontrollverlust,Sprachkontrollverlust,radio/checkbox,FALSE,,
q1186,56,TRUE,Art des Schwindels,1186,checkbox,Drehschwindel (wie im Karussell),Drehschwindel (wie im Karussell),radio/checkbox,FALSE,,
q1186,56,TRUE,Art des Schwindels,1186,checkbox,Liftschwindel (wie im Aufzug),Liftschwindel (wie im Aufzug),radio/checkbox,FALSE,,
